Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;Valor metro quadarado bruto;Tipo Agregado
Apartamento;Barra da Tijuca;3;2;3;147;5000.0;1343.0;0.0;43.14965986394558;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;21;900.0;499.0;79.0;70.38095238095238;Apartamento
Apartamento;Centro;1;0;0;36;900.0;230.0;20.0;31.944444444444443;Apartamento
Loja/Salão;Copacabana;0;0;0;40;4000.0;0.0;280.0;107.0;Apartamento
Conjunto Comercial/Sala;Tijuca;0;0;0;21;1100.0;630.0;0.0;82.38095238095238;Apartamento
Apartamento;Campo Grande;2;1;1;60;1300.0;510.0;0.0;30.166666666666668;Apartamento
Loft;Ilha do Governador;1;0;0;70;750.0;0.0;20.0;11.0;Apartamento
Conjunto Comercial/Sala;São Cristóvão;0;0;0;50;2000.0;590.0;48.0;52.76;Apartamento
Apartamento;Copacabana;2;0;0;80;1600.0;2333.0;214.0;51.8375;Apartamento
Conjunto Comercial/Sala;Centro;1;0;0;27;700.0;325.0;111.0;42.074074074074076;Apartamento
Casa de Condomínio;Barra da Tijuca;6;3;6;1100;20000.0;2300.0;2400.0;22.454545454545453;Casa
Apartamento;Tijuca;1;1;0;41;2000.0;388.0;0.0;58.24390243902439;Apartamento
Loja/Salão;Ipanema;0;0;0;40;2500.0;125.0;355.0;74.5;Apartamento
Flat;Leblon;2;1;1;78;6000.0;2278.0;163.0;108.21794871794872;Apartamento
Conjunto Comercial/Sala;Tijuca;0;0;0;29;1100.0;900.0;90.0;72.06896551724138;Apartamento
Apartamento;Leblon;3;2;2;159;6500.0;3990.0;485.0;69.0251572327044;Apartamento
Apartamento;Pilares;3;0;0;65;1200.0;165.0;20.0;21.307692307692307;Apartamento
Apartamento;Copacabana;4;1;0;220;4500.0;1450.0;300.0;28.40909090909091;Apartamento
Apartamento;Barra da Tijuca;4;3;2;215;4900.0;1200.0;726.0;31.748837209302327;Apartamento
Apartamento;Barra da Tijuca;2;1;1;108;3400.0;1700.0;250.0;49.53703703703704;Apartamento
Apartamento;Flamengo;3;1;2;200;6500.0;1300.0;575.0;41.875;Apartamento
Apartamento;Copacabana;1;0;0;42;1500.0;1718.0;41.0;77.5952380952381;Apartamento
Casa Comercial;Botafogo;0;1;0;400;15000.0;0.0;0.0;37.5;Apartamento
Loja/Salão;Copacabana;0;1;0;58;2950.0;2232.0;590.0;99.51724137931035;Apartamento
Apartamento;Lins de Vasconcelos;2;1;0;78;1200.0;519000.0;135.0;6670.961538461538;Apartamento
Apartamento;Leblon;3;3;1;100;5700.0;2400.0;380.0;84.8;Apartamento
Apartamento;Campo Grande;2;1;1;65;1000.0;450.0;0.0;22.307692307692307;Apartamento
Apartamento;Barra da Tijuca;3;2;1;98;3250.0;1650.0;180.0;51.83673469387755;Apartamento
Apartamento;Barra da Tijuca;1;1;0;65;2000.0;950.0;210.0;48.61538461538461;Apartamento
Quitinete;Leme;1;0;0;25;1200.0;537.0;54.0;71.64;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;70;3800.0;1800.0;87.0;81.24285714285715;Apartamento
Casa de Condomínio;Barra da Tijuca;4;4;2;600;30000.0;1100.0;1300.0;54.0;Casa
Apartamento;Ipanema;4;3;2;210;10000.0;2900.0;1660.0;69.33333333333333;Apartamento
Apartamento;Barra da Tijuca;2;1;1;68;2800.0;750.0;0.0;52.205882352941174;Apartamento
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;28;900.0;389.0;112.0;50.035714285714285;Apartamento
Apartamento;Urca;2;0;0;100;4615.0;663.0;173.0;54.51;Apartamento
Apartamento;Botafogo;2;1;1;67;3000.0;1510.0;510.0;74.92537313432835;Apartamento
Apartamento;Vila Isabel;2;1;0;83;1600.0;570.0;65.0;26.927710843373493;Apartamento
Apartamento;Tijuca;2;0;0;73;1400.0;546.0;0.0;26.65753424657534;Apartamento
Apartamento;Curicica;3;2;1;161;2600.0;750.0;0.0;20.80745341614907;Apartamento
Conjunto Comercial/Sala;Largo do Machado;0;1;0;48;2500.0;1400.0;0.0;81.25;Apartamento
Apartamento;Copacabana;3;1;1;140;5000.0;1510.0;336.0;48.9;Apartamento
Apartamento;Tijuca;3;0;0;80;1400.0;850.0;0.0;28.125;Apartamento
Flat;Botafogo;1;1;0;39;2700.0;771.0;146.0;92.74358974358974;Apartamento
Casa de Condomínio;Recreio dos Bandeirantes;4;2;4;475;10000.0;2700.0;300.0;27.36842105263158;Casa
Apartamento;Copacabana;4;1;0;180;4500.0;1970.0;636.0;39.477777777777774;Apartamento
Box/Garagem;Centro;0;0;0;0;90.0;0.0;87.0;inf;Apartamento
Quitinete;Ipanema;1;0;0;30;1300.0;641.0;77.0;67.26666666666667;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;44;2500.0;1050.0;190.0;85.0;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;36;1300.0;1290.0;0.0;71.94444444444444;Apartamento
Apartamento;Ipanema;3;1;1;137;8000.0;2200.0;450.0;77.73722627737226;Apartamento
Apartamento;Vila Isabel;2;0;0;72;1300.0;250.0;46.0;22.166666666666668;Apartamento
Apartamento;Botafogo;2;1;1;67;3000.0;1725.0;531.0;78.44776119402985;Apartamento
Loja/Salão;Botafogo;0;0;0;463;33379.0;4686.0;2925.0;88.53131749460043;Apartamento
Apartamento;Botafogo;4;2;1;120;3200.0;2000.0;384.0;46.53333333333333;Apartamento
Casa de Condomínio;Vargem Grande;4;4;2;380;4800.0;510.0;220.0;14.552631578947368;Casa
Conjunto Comercial/Sala;Centro;0;0;0;150;4500.0;3721.0;802.0;60.153333333333336;Apartamento
Prédio Inteiro;Praça da Bandeira;4;0;4;450;9000.0;0.0;0.0;20.0;Apartamento
Galpão/Depósito/Armazém;Méier;0;4;0;200;4500.0;0.0;10.0;22.55;Apartamento
Apartamento;Leblon;3;2;1;150;10000.0;1940.0;400.0;82.26666666666667;Apartamento
Apartamento;Barra da Tijuca;2;1;1;79;1350.0;1300.0;0.0;33.54430379746835;Apartamento
Galpão/Depósito/Armazém;Pavuna;0;0;0;2000;20000.0;0.0;0.0;10.0;Apartamento
Apartamento;Barra da Tijuca;3;1;1;101;2700.0;1453.0;0.0;41.118811881188115;Apartamento
Apartamento;Vila Isabel;3;1;0;90;2600.0;730.0;0.0;37.0;Apartamento
Loja Shopping/ Ct Comercial;Del Castilho;0;1;0;35;1450.0;1010.0;336.0;79.88571428571429;Apartamento
Casa de Condomínio;Vargem Pequena;3;2;1;200;3000.0;350.0;50.0;17.0;Casa
Apartamento;Leblon;4;0;2;250;17000.0;5000.0;1000.0;92.0;Apartamento
Loja Shopping/ Ct Comercial;Barra da Tijuca;0;1;0;35;1100.0;690.0;0.0;51.142857142857146;Apartamento
Apartamento;Leblon;3;2;1;203;10000.0;2700.0;592.0;65.47783251231527;Apartamento
Apartamento;Barra da Tijuca;3;1;1;104;2600.0;1635.0;200.0;42.64423076923077;Apartamento
Conjunto Comercial/Sala;Jacarepaguá;0;1;0;24;1000.0;400.0;520.0;80.0;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;79;2500.0;550.0;0.0;38.607594936708864;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;677;40625.0;14293.0;3216.0;85.87001477104874;Apartamento
Apartamento;Engenho Novo;2;1;0;60;800.0;545.0;14.0;22.65;Apartamento
Apartamento;Maracanã;2;1;0;70;1500.0;599.0;51.0;30.714285714285715;Apartamento
Apartamento;Centro;1;0;0;35;950.0;425.0;25.0;40.0;Apartamento
Casa de Condomínio;Recreio dos Bandeirantes;4;2;3;360;15000.0;0.0;672.0;43.53333333333333;Casa
Conjunto Comercial/Sala;Centro;0;0;0;100;3000.0;3300.0;446.0;67.46;Apartamento
Apartamento;Laranjeiras;2;0;0;83;2700.0;505.0;135.0;40.24096385542169;Apartamento
Apartamento;Laranjeiras;3;1;1;134;3600.0;1018.0;250.0;36.32835820895522;Apartamento
Apartamento;Barra da Tijuca;3;2;1;120;5500.0;1600.0;350.0;62.083333333333336;Apartamento
Apartamento;Copacabana;4;4;2;200;10000.0;2700.0;600.0;66.5;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;113;3800.0;3022.0;0.0;60.3716814159292;Apartamento
Apartamento;Lagoa;2;1;2;172;6500.0;1400.0;514.0;48.91860465116279;Apartamento
Conjunto Comercial/Sala;Tijuca;0;0;0;40;890.0;617.0;87.0;39.85;Apartamento
Flat;Barra da Tijuca;1;1;0;53;1500.0;1200.0;338.0;57.320754716981135;Apartamento
Casa;Quintino Bocaiúva;1;0;0;55;800.0;0.0;0.0;14.545454545454545;Casa
Apartamento;Ipanema;2;1;1;76;5500.0;890.0;0.0;84.07894736842105;Apartamento
Quitinete;Centro;0;0;0;34;930.0;347.0;0.0;37.55882352941177;Apartamento
Apartamento;Taquara;2;1;0;57;1000.0;300.0;0.0;22.80701754385965;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;2;0;68;4128.0;1764.0;7334.0;194.5;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;10;0;214;12000.0;3452.0;0.0;72.20560747663552;Apartamento
Apartamento;Copacabana;2;1;1;76;3000.0;945.0;159.0;54.0;Apartamento
Apartamento;Cachambi;2;1;0;50;900.0;490.0;16.0;28.12;Apartamento
Apartamento;Vila Isabel;1;1;0;60;1300.0;830.0;89.0;36.983333333333334;Apartamento
Loja/Salão;Centro;0;0;0;429;35000.0;0.0;0.0;81.58508158508158;Apartamento
Apartamento;Barra da Tijuca;4;3;2;243;8000.0;3100.0;680.0;48.477366255144034;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;66;2000.0;938.0;168.0;47.06060606060606;Apartamento
Apartamento;Grajaú;1;0;0;50;1200.0;378.0;25.0;32.06;Apartamento
Apartamento;Lagoa;3;2;3;130;6600.0;1100.0;0.0;59.23076923076923;Apartamento
Apartamento;Leblon;3;2;1;170;15000.0;3500.0;500.0;111.76470588235294;Apartamento
Galpão/Depósito/Armazém;São Cristóvão;0;4;0;800;12000.0;0.0;1300.0;16.625;Apartamento
Apartamento;Leblon;0;0;0;15;100.0;1.0;0.0;6.733333333333333;Apartamento
Loja/Salão;Barra da Tijuca;0;0;0;100;4000.0;1200.0;1220.0;64.2;Apartamento
Loja/Salão;Inhoaíba;0;0;0;40;800.0;0.0;0.0;20.0;Apartamento
Apartamento;Copacabana;3;0;2;130;4500.0;950.0;295.0;44.19230769230769;Apartamento
Apartamento;Copacabana;4;1;2;390;7000.0;2532.0;0.0;24.44102564102564;Apartamento
Loja/Salão;Centro;0;0;0;20;500.0;615.0;137.0;62.6;Apartamento
Quitinete;Copacabana;1;0;0;30;2500.0;0.0;0.0;83.33333333333333;Apartamento
Casa de Condomínio;São Conrado;4;2;3;450;28000.0;1600.0;1400.0;68.88888888888889;Casa
Apartamento;Flamengo;1;0;0;35;1400.0;277.0;29.0;48.74285714285714;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;89;1700.0;980.0;0.0;30.1123595505618;Apartamento
Casa;Gávea;5;1;1;330;8000.0;0.0;611.0;26.093939393939394;Casa
Apartamento;Botafogo;2;1;1;102;2600.0;820.0;251.0;35.990196078431374;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;35;1400.0;1180.0;338.0;83.37142857142857;Apartamento
Casa;Campo Grande;3;0;1;90;2200.0;0.0;0.0;24.444444444444443;Casa
Apartamento;Ipanema;3;1;0;114;3500.0;1511.0;296.0;46.55263157894737;Apartamento
Galpão/Depósito/Armazém;Santa Cruz;0;0;0;10700;38000.0;0.0;1492.0;3.690841121495327;Apartamento
Apartamento;Lagoa;4;3;1;255;8500.0;2510.0;770.0;46.19607843137255;Apartamento
Apartamento;Barra da Tijuca;1;1;1;36;1550.0;475.0;0.0;56.25;Apartamento
Apartamento;Copacabana;2;2;1;90;3000.0;1450.0;233.0;52.03333333333333;Apartamento
Galpão/Depósito/Armazém;Bonsucesso;0;3;0;1200;24000.0;1500.0;900.0;22.0;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;677;40620.0;14300.0;0.0;81.12259970457903;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;35;900.0;350.0;130.0;39.42857142857143;Apartamento
Apartamento;Barra da Tijuca;4;4;2;185;10500.0;2300.0;0.0;69.1891891891892;Apartamento
Apartamento;Flamengo;3;1;1;127;5200.0;880.0;260.0;49.92125984251968;Apartamento
Apartamento;Recreio dos Bandeirantes;3;1;1;135;1500.0;784.0;232.0;18.637037037037036;Apartamento
Conjunto Comercial/Sala;Ipanema;0;0;0;45;4500.0;2200.0;243.0;154.2888888888889;Apartamento
Apartamento;Flamengo;1;1;0;58;3000.0;570.0;160.0;64.3103448275862;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;84;1800.0;473.0;170.0;29.083333333333332;Apartamento
Casa Comercial;Botafogo;22;8;0;432;30000.0;0.0;3236.0;76.93518518518519;Apartamento
Conjunto Comercial/Sala;Tijuca;0;1;0;30;1000.0;690.0;0.0;56.333333333333336;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;253;18000.0;3950.0;0.0;86.7588932806324;Apartamento
Apartamento;Flamengo;2;0;0;90;3000.0;1078.0;1232.0;59.0;Apartamento
Apartamento;Flamengo;3;0;1;140;3800.0;634.0;146.0;32.714285714285715;Apartamento
Apartamento;Ipanema;3;1;1;180;7500.0;2800.0;400.0;59.44444444444444;Apartamento
Apartamento;Copacabana;4;2;3;354;12000.0;3000.0;0.0;42.3728813559322;Apartamento
Galpão/Depósito/Armazém;Caju;0;0;0;13500;47000.0;0.0;2678.0;3.679851851851852;Apartamento
Apartamento;Grajaú;2;0;0;105;1250.0;350.0;84.0;16.038095238095238;Apartamento
Casa;Freguesia (Jacarepaguá);5;3;1;318;5000.0;0.0;335.0;16.77672955974843;Casa
Apartamento;Recreio dos Bandeirantes;2;1;1;87;1700.0;650.0;0.0;27.011494252873565;Apartamento
Loja/Salão;Centro;0;0;0;340;10000.0;0.0;2400.0;36.470588235294116;Apartamento
Apartamento;Jardim Botânico;3;2;1;110;4200.0;1290.0;387.0;53.42727272727273;Apartamento
Conjunto Comercial/Sala;Recreio dos Bandeirantes;0;1;0;27;900.0;600.0;0.0;55.55555555555556;Apartamento
Conjunto Comercial/Sala;Ipanema;0;0;0;25;1300.0;738.0;246.0;91.36;Apartamento
Apartamento;Lagoa;4;2;0;348;13000.0;3125.0;1040.0;49.32471264367816;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;44;1500.0;943.0;3081.0;125.54545454545455;Apartamento
Apartamento;Jardim Guanabara;3;2;3;136;2600.0;400.0;0.0;22.058823529411764;Apartamento
Apartamento;Tijuca;2;0;0;81;1600.0;475.0;85.0;26.666666666666668;Apartamento
Casa;Freguesia (Jacarepaguá);4;1;2;416;13000.0;0.0;0.0;31.25;Casa
Apartamento;Méier;2;1;1;64;2000.0;90.0;340.0;37.96875;Apartamento
Apartamento;Madureira;2;0;0;50;850.0;357.0;0.0;24.14;Apartamento
Apartamento;Flamengo;2;1;1;140;5500.0;1300.0;0.0;48.57142857142857;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;39;1250.0;940.0;0.0;56.15384615384615;Apartamento
Flat;Ipanema;2;1;1;73;5500.0;1400.0;2252.0;125.36986301369863;Apartamento
Apartamento;Jardim Guanabara;3;1;1;100;1700.0;700.0;950.0;33.5;Apartamento
Casa;Campo Grande;2;0;0;60;700.0;0.0;0.0;11.666666666666666;Casa
Apartamento;Tijuca;3;0;0;125;1200.0;908.0;147.0;18.04;Apartamento
Apartamento;Anil;2;1;1;64;1600.0;789.0;39.0;37.9375;Apartamento
Casa de Vila;Engenho de Dentro;3;1;1;105;1500.0;0.0;0.0;14.285714285714286;Casa
Loja Shopping/ Ct Comercial;Ipanema;0;0;0;45;3200.0;1485.0;589.0;117.2;Apartamento
Apartamento;Jacarepaguá;3;1;1;168;4250.0;285.0;2064.0;39.279761904761905;Apartamento
Apartamento;Copacabana;1;0;0;33;3000.0;617.0;0.0;109.60606060606061;Apartamento
Apartamento;Barra da Tijuca;3;3;2;255;8000.0;3900.0;0.0;46.666666666666664;Apartamento
Apartamento;Barra da Tijuca;2;1;1;68;1700.0;1021.0;0.0;40.01470588235294;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;2;1;127;2300.0;1010.0;0.0;26.062992125984252;Apartamento
Casa de Vila;Del Castilho;2;0;0;65;800.0;20.0;100.0;14.153846153846153;Casa
Apartamento;Tijuca;2;0;0;74;1500.0;780.0;77.0;31.85135135135135;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;254;3500.0;8300.0;1421.0;52.05118110236221;Apartamento
Apartamento;Copacabana;2;1;0;75;2300.0;800.0;78.0;42.373333333333335;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;571;25000.0;12729.0;0.0;66.07530647985989;Apartamento
Conjunto Comercial/Sala;Curicica;0;1;0;17;350.0;730.0;50.0;66.47058823529412;Apartamento
Apartamento;Laranjeiras;2;1;1;73;2100.0;939.0;1465.0;61.6986301369863;Apartamento
Loja/Salão;Ipanema;0;0;0;78;18000.0;5500.0;845.0;312.11538461538464;Apartamento
Loja Shopping/ Ct Comercial;Barra da Tijuca;0;1;0;14;1200.0;546.0;153.0;135.64285714285714;Apartamento
Casa de Condomínio;Barra da Tijuca;5;1;2;250;7000.0;1600.0;530.0;36.52;Casa
Apartamento;Ipanema;2;1;0;80;3000.0;850.0;180.0;50.375;Apartamento
Apartamento;Copacabana;3;0;0;250;9500.0;1600.0;500.0;46.4;Apartamento
Apartamento;Laranjeiras;2;1;1;86;2600.0;820.0;0.0;39.76744186046512;Apartamento
Apartamento;Freguesia (Jacarepaguá);3;1;1;73;1500.0;572.0;83.0;29.52054794520548;Apartamento
Apartamento;Leblon;3;1;0;90;3200.0;680.0;295.0;46.388888888888886;Apartamento
Conjunto Comercial/Sala;Flamengo;0;16;0;1181;106272.0;42462.0;3838.0;129.18882303132938;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;120;4900.0;1175.0;1500.0;63.125;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;180;3500.0;2790.0;755.0;39.138888888888886;Apartamento
Apartamento;Méier;4;2;2;166;2800.0;1190.0;231.0;25.427710843373493;Apartamento
Apartamento;Copacabana;3;1;0;106;3500.0;740.0;0.0;40.0;Apartamento
Apartamento;Laranjeiras;3;0;0;87;2800.0;900.0;151.0;44.264367816091955;Apartamento
Apartamento;Recreio dos Bandeirantes;2;1;1;82;3500.0;1600.0;180.0;64.39024390243902;Apartamento
Apartamento;Copacabana;2;0;0;44;2500.0;502.0;0.0;68.22727272727273;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;58;1900.0;1273.0;403.0;61.6551724137931;Apartamento
Apartamento;Copacabana;1;0;0;40;4500.0;2000.0;0.0;162.5;Apartamento
Apartamento;Copacabana;3;0;0;110;3000.0;780.0;220.0;36.36363636363637;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;160;11000.0;5888.0;699.0;109.91875;Apartamento
Loja/Salão;Tijuca;0;0;0;55;3900.0;1450.0;356.0;103.74545454545455;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;30;600.0;500.0;0.0;36.666666666666664;Apartamento
Apartamento;Barra da Tijuca;2;1;2;80;2200.0;950.0;120.0;40.875;Apartamento
Conjunto Comercial/Sala;Botafogo;0;0;0;180;6800.0;1.0;670.0;41.50555555555555;Apartamento
Apartamento;Tijuca;4;3;2;196;4500.0;1800.0;3600.0;50.51020408163265;Apartamento
Apartamento;Pechincha;2;1;1;63;1300.0;415.0;710.0;38.492063492063494;Apartamento
Apartamento;Ipanema;4;3;1;306;18000.0;3200.0;1307.0;73.55228758169935;Apartamento
Conjunto Comercial/Sala;Centro;0;18;0;956;76524.0;24689.0;3085.0;109.09832635983264;Apartamento
Apartamento;Campo Grande;2;1;0;50;1000.0;340.0;0.0;26.8;Apartamento
Apartamento;Barra da Tijuca;1;1;0;68;3500.0;1624.0;330.0;80.20588235294117;Apartamento
Apartamento;Campo Grande;2;1;0;48;650.0;267.0;0.0;19.104166666666668;Apartamento
Casa de Condomínio;Barra da Tijuca;5;2;5;679;20000.0;1800.0;1687.0;34.59057437407953;Casa
Apartamento;Flamengo;1;0;0;36;1500.0;460.0;37.0;55.47222222222222;Apartamento
Apartamento;Copacabana;4;1;1;240;4500.0;1800.0;506.0;28.358333333333334;Apartamento
Apartamento;Ipanema;3;2;0;292;7900.0;3200.0;1078.0;41.705479452054796;Apartamento
Apartamento;Jacarepaguá;3;1;1;58;1300.0;300.0;0.0;27.586206896551722;Apartamento
Apartamento;Barra da Tijuca;4;3;4;300;4500.0;1980.0;592.0;23.573333333333334;Apartamento
Apartamento;Vila da Penha;2;0;0;80;900.0;332.0;0.0;15.4;Apartamento
Apartamento;Tijuca;2;1;0;64;1650.0;767.0;66.0;38.796875;Apartamento
Apartamento;Copacabana;2;0;0;50;2100.0;390.0;70.0;51.2;Apartamento
Apartamento;Copacabana;3;1;2;300;10000.0;2800.0;550.0;44.5;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;94;5500.0;1200.0;300.0;74.46808510638297;Apartamento
Apartamento;Ipanema;2;1;0;78;3300.0;780.0;0.0;52.30769230769231;Apartamento
Apartamento;Tijuca;3;1;0;129;1700.0;850.0;116.0;20.666666666666668;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;0;0;44;1800.0;900.0;0.0;61.36363636363637;Apartamento
Apartamento;Barra da Tijuca;2;1;1;78;5000.0;3000.0;0.0;102.56410256410257;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;180;3500.0;2880.0;4500.0;60.44444444444444;Apartamento
Conjunto Comercial/Sala;Santo Cristo;0;1;0;30;2000.0;757.0;0.0;91.9;Apartamento
Apartamento;Barra da Tijuca;3;2;1;100;4500.0;1050.0;166.0;57.16;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;31;800.0;611.0;87.0;48.32258064516129;Apartamento
Apartamento;Copacabana;2;0;0;83;2700.0;670.0;106.0;41.87951807228916;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;191;9700.0;6041.0;1246.0;88.93717277486911;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;55;2000.0;1348.0;376.0;67.7090909090909;Apartamento
Quitinete;Vila da Penha;1;0;0;25;750.0;100.0;0.0;34.0;Apartamento
Galpão/Depósito/Armazém;Guadalupe;0;0;0;3000;70000.0;0.0;2686.0;24.228666666666665;Apartamento
Apartamento;Flamengo;3;1;1;312;7500.0;3800.0;886.0;39.05769230769231;Apartamento
Casa de Condomínio;Recreio dos Bandeirantes;4;2;2;220;6500.0;1363.0;3094.0;49.804545454545455;Casa
Conjunto Comercial/Sala;Centro;0;0;0;270;7000.0;3200.0;1172.0;42.11851851851852;Apartamento
Conjunto Comercial/Sala;Centro;0;26;0;940;70500.0;20872.0;5335.0;102.87978723404255;Apartamento
Casa de Condomínio;Barra da Tijuca;4;1;4;350;10000.0;1300.0;940.0;34.97142857142857;Casa
Quitinete;Centro;1;0;0;34;800.0;330.0;0.0;33.23529411764706;Apartamento
Apartamento;Copacabana;1;0;0;55;3000.0;800.0;1000.0;87.27272727272727;Apartamento
Conjunto Comercial/Sala;Centro;0;3;0;681;27000.0;8705.0;2280.0;55.77826725403818;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;340;20900.0;6850.0;0.0;81.61764705882354;Apartamento
Loja/Salão;Barra da Tijuca;0;2;0;100;8000.0;1200.0;1545.0;107.45;Apartamento
Loja/Salão;Recreio dos Bandeirantes;0;1;0;25;800.0;500.0;130.0;57.2;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;952;65000.0;18088.0;0.0;87.27731092436974;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;127;6800.0;1365.0;1254.0;74.16535433070867;Apartamento
Apartamento;Flamengo;4;1;2;150;6000.0;1700.0;1100.0;58.666666666666664;Apartamento
Apartamento;Barra da Tijuca;4;3;2;215;13700.0;3580.0;540.0;82.88372093023256;Apartamento
Casa de Condomínio;Barra da Tijuca;5;0;5;1200;13000.0;1600.0;0.0;12.166666666666666;Casa
Apartamento;Copacabana;2;0;0;90;2300.0;920.0;120.0;37.111111111111114;Apartamento
Quitinete;Flamengo;1;0;0;30;1600.0;300.0;24.0;64.13333333333334;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;260;7000.0;8515.0;1456.0;65.27307692307693;Apartamento
Apartamento;Leblon;3;2;1;130;4250.0;900.0;326.0;42.12307692307692;Apartamento
Apartamento;Irajá;2;2;0;68;1000.0;370.0;0.0;20.147058823529413;Apartamento
Conjunto Comercial/Sala;Barra da Tijuca;0;1;0;30;1100.0;800.0;80.0;66.0;Apartamento
Conjunto Comercial/Sala;Centro;0;1;0;540;48645.0;14974.0;1976.0;121.47222222222223;Apartamento
Apartamento;Tijuca;2;0;0;70;1600.0;460.0;20.0;29.714285714285715;Apartamento
Apartamento;Copacabana;4;0;1;145;3500.0;1500.0;0.0;34.48275862068966;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;260;12300.0;4725.0;13844.0;118.72692307692307;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;27;900.0;501.0;0.0;51.888888888888886;Apartamento
Apartamento;Leme;2;1;1;130;3000.0;1020.0;146.0;32.04615384615385;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;696;94015.0;0.0;0.0;135.07902298850576;Apartamento
Conjunto Comercial/Sala;Jardim Botânico;0;1;0;29;1800.0;720.0;145.0;91.89655172413794;Apartamento
Apartamento;Santa Teresa;1;0;1;40;1700.0;680.0;90.0;61.75;Apartamento
Apartamento;Lagoa;3;4;0;380;25000.0;5000.0;1800.0;83.6842105263158;Apartamento
Apartamento;Barra da Tijuca;2;1;1;74;2400.0;1200.0;0.0;48.648648648648646;Apartamento
Apartamento;Recreio dos Bandeirantes;3;2;1;310;3350.0;990.0;4700.0;29.161290322580644;Apartamento
Conjunto Comercial/Sala;Centro;0;0;0;406;25000.0;5900.0;1800.0;80.54187192118226;Apartamento
Apartamento;Tijuca;3;1;1;91;1900.0;916.0;0.0;30.945054945054945;Apartamento
Casa de Condomínio;Itanhangá;6;3;5;636;24000.0;1900.0;1900.0;43.710691823899374;Casa
Apartamento;Botafogo;2;1;2;80;3900.0;1483.0;230.0;70.1625;Apartamento
Apartamento;São Conrado;3;1;1;120;5500.0;1200.0;193.0;57.44166666666667;Apartamento
Apartamento;Recreio dos Bandeirantes;4;2;3;150;4000.0;1500.0;200.0;38.0;Apartamento
Loja/Salão;Barra da Tijuca;0;1;0;54;1600.0;980.0;0.0;47.77777777777778;Apartamento
Apartamento;Recreio dos Bandeirantes;2;2;1;80;1000.0;950.0;100.0;25.625;Apartamento
Apartamento;Recreio dos Bandeirantes;4;4;2;260;3500.0;1100.0;2700.0;28.076923076923077;Apartamento
